district,taluka,region,crop,year,month,drought_signal,price_signal,ndvi_signal,repayment_proximity,financial_stress
Nanded,Mudkhed,Marathwada,tur,2025,10,0.256,0.682,0.11,0.0,31.2
Nanded,Mudkhed,Marathwada,tur,2025,11,0.571,0.36,0.68,0.0,41.3
Nanded,Mudkhed,Marathwada,tur,2025,12,0.436,0.469,0.831,0.0,40.7
Nanded,Ardhapur,Marathwada,cotton,2023,1,0.406,0.419,0.87,1.0,77.9
Nanded,Ardhapur,Marathwada,cotton,2023,2,0.735,0.144,1.0,1.0,96.3
Nanded,Ardhapur,Marathwada,cotton,2023,3,0.347,0.317,0.982,1.0,77.3
Nanded,Ardhapur,Marathwada,cotton,2023,4,0.295,0.0,1.0,0.0,31.6
Nanded,Ardhapur,Marathwada,cotton,2023,5,0.44,0.078,1.0,0.0,38.2
Nanded,Ardhapur,Marathwada,cotton,2023,6,0.712,0.303,1.0,0.0,59.4
Nanded,Ardhapur,Marathwada,cotton,2023,7,0.768,0.225,0.87,0.0,57.1
Nanded,Ardhapur,Marathwada,cotton,2023,8,0.407,0.363,0.455,0.0,31.6
Nanded,Ardhapur,Marathwada,cotton,2023,9,0.838,0.417,0.697,0.0,56.0
Nanded,Ardhapur,Marathwada,cotton,2023,10,0.639,0.257,0.547,0.0,42.1
Nanded,Ardhapur,Marathwada,cotton,2023,11,0.574,0.034,0.801,0.3,60.5
Nanded,Ardhapur,Marathwada,cotton,2023,12,0.255,0.344,0.54,0.6,48.9
Nanded,Ardhapur,Marathwada,cotton,2024,1,0.283,0.409,0.768,1.0,65.9
Nanded,Ardhapur,Marathwada,cotton,2024,2,0.231,0.0,0.975,1.0,53.5
Nanded,Ardhapur,Marathwada,cotton,2024,3,0.192,0.02,0.926,1.0,54.0
Nanded,Ardhapur,Marathwada,cotton,2024,4,0.148,0.0,0.997,0.0,36.6
Nanded,Ardhapur,Marathwada,cotton,2024,5,0.255,0.202,1.0,0.0,41.1
Nanded,Ardhapur,Marathwada,cotton,2024,6,0.337,0.306,1.0,0.0,45.3
Nanded,Ardhapur,Marathwada,cotton,2024,7,0.169,0.256,0.715,0.0,27.6
Nanded,Ardhapur,Marathwada,cotton,2024,8,0.42,0.306,0.443,0.0,24.1
Nanded,Ardhapur,Marathwada,cotton,2024,9,0.445,0.438,0.384,0.0,34.7
Nanded,Ardhapur,Marathwada,cotton,2024,10,0.311,0.325,0.152,0.0,27.4
Nanded,Ardhapur,Marathwada,cotton,2024,11,0.0,0.128,0.175,0.3,12.7
Nanded,Ardhapur,Marathwada,cotton,2024,12,0.241,0.18,0.686,0.6,44.0
Nanded,Ardhapur,Marathwada,cotton,2025,1,0.047,0.19,0.661,1.0,45.6
Nanded,Ardhapur,Marathwada,cotton,2025,2,0.117,0.451,0.727,1.0,57.2
Nanded,Ardhapur,Marathwada,cotton,2025,3,0.195,0.382,1.0,1.0,64.8
Nanded,Ardhapur,Marathwada,cotton,2025,4,0.371,0.304,1.0,0.0,47.6
Nanded,Ardhapur,Marathwada,cotton,2025,5,0.122,0.0,1.0,0.0,32.9
Nanded,Ardhapur,Marathwada,cotton,2025,6,0.566,0.361,1.0,0.0,66.2
Nanded,Ardhapur,Marathwada,cotton,2025,7,0.0,0.235,0.509,0.0,24.3
Nanded,Ardhapur,Marathwada,cotton,2025,8,0.116,0.351,0.202,0.0,19.7
Nanded,Ardhapur,Marathwada,cotton,2025,9,0.227,0.198,0.061,0.0,18.5
Nanded,Ardhapur,Marathwada,cotton,2025,10,0.145,0.334,0.0,0.0,11.7
Nanded,Ardhapur,Marathwada,cotton,2025,11,0.465,0.312,0.645,0.3,53.6
Nanded,Ardhapur,Marathwada,cotton,2025,12,0.329,0.288,0.691,0.6,38.2
Nanded,Ardhapur,Marathwada,soybean,2023,1,0.284,0.278,0.754,1.0,67.7
Nanded,Ardhapur,Marathwada,soybean,2023,2,0.157,0.122,0.916,0.0,33.2
Nanded,Ardhapur,Marathwada,soybean,2023,3,0.376,0.059,1.0,0.0,33.5
Nanded,Ardhapur,Marathwada,soybean,2023,4,0.19,0.444,0.821,0.0,35.2
Nanded,Ardhapur,Marathwada,soybean,2023,5,0.343,0.677,1.0,0.0,55.2
Nanded,Ardhapur,Marathwada,soybean,2023,6,0.274,0.326,1.0,0.0,40.7
Nanded,Ardhapur,Marathwada,soybean,2023,7,0.0,0.375,0.445,0.0,20.3
Nanded,Ardhapur,Marathwada,soybean,2023,8,0.385,0.436,0.474,0.0,38.6
Nanded,Ardhapur,Marathwada,soybean,2023,9,0.472,0.378,0.423,0.3,45.3
Nanded,Ardhapur,Marathwada,soybean,2023,10,0.146,0.704,0.026,0.6,42.5
Nanded,Ardhapur,Marathwada,soybean,2023,11,0.479,0.468,0.499,1.0,82.4
Nanded,Ardhapur,Marathwada,soybean,2023,12,0.359,0.539,0.719,1.0,78.1
Nanded,Ardhapur,Marathwada,soybean,2024,1,0.194,0.422,0.602,1.0,63.0
Nanded,Ardhapur,Marathwada,soybean,2024,2,0.473,0.231,1.0,0.0,50.3
Nanded,Ardhapur,Marathwada,soybean,2024,3,0.314,0.23,0.94,0.0,45.1
Nanded,Ardhapur,Marathwada,soybean,2024,4,0.275,0.634,0.886,0.0,54.6
Nanded,Ardhapur,Marathwada,soybean,2024,5,0.282,0.254,1.0,0.0,51.6
Nanded,Ardhapur,Marathwada,soybean,2024,6,0.836,0.474,1.0,0.0,76.3
Nanded,Ardhapur,Marathwada,soybean,2024,7,0.026,0.687,0.437,0.0,24.6
Nanded,Ardhapur,Marathwada,soybean,2024,8,0.524,0.558,0.603,0.0,48.2
Nanded,Ardhapur,Marathwada,soybean,2024,9,0.418,0.634,0.31,0.3,42.0
Nanded,Ardhapur,Marathwada,soybean,2024,10,0.249,0.286,0.296,0.6,45.0
Nanded,Ardhapur,Marathwada,soybean,2024,11,0.449,0.282,0.704,1.0,72.6
Nanded,Ardhapur,Marathwada,soybean,2024,12,0.109,0.427,0.553,1.0,55.3
Nanded,Ardhapur,Marathwada,soybean,2025,1,0.155,0.489,0.611,1.0,51.2
Nanded,Ardhapur,Marathwada,soybean,2025,2,0.332,0.239,0.823,0.0,42.0
Nanded,Ardhapur,Marathwada,soybean,2025,3,0.406,0.304,1.0,0.0,49.4
Nanded,Ardhapur,Marathwada,soybean,2025,4,0.0,0.504,0.89,0.0,26.3
Nanded,Ardhapur,Marathwada,soybean,2025,5,0.376,0.495,1.0,0.0,49.6
Nanded,Ardhapur,Marathwada,soybean,2025,6,0.482,0.543,1.0,0.0,55.7
Nanded,Ardhapur,Marathwada,soybean,2025,7,0.459,0.004,0.695,0.0,34.6
Nanded,Ardhapur,Marathwada,soybean,2025,8,0.457,0.619,0.509,0.0,45.4
Nanded,Ardhapur,Marathwada,soybean,2025,9,0.654,0.486,0.683,0.3,66.3
Nanded,Ardhapur,Marathwada,soybean,2025,10,0.29,0.655,0.255,0.6,49.0
Nanded,Ardhapur,Marathwada,soybean,2025,11,0.124,0.764,0.305,1.0,68.8
Nanded,Ardhapur,Marathwada,soybean,2025,12,0.526,0.326,0.911,1.0,84.8
Nanded,Ardhapur,Marathwada,tur,2023,1,0.078,0.305,0.64,0.3,27.3
Nanded,Ardhapur,Marathwada,tur,2023,2,0.127,0.303,0.66,0.6,41.3
Nanded,Ardhapur,Marathwada,tur,2023,3,0.355,0.119,1.0,1.0,65.4
Nanded,Ardhapur,Marathwada,tur,2023,4,0.26,0.654,1.0,1.0,76.3
Nanded,Ardhapur,Marathwada,tur,2023,5,0.405,0.423,1.0,1.0,82.8
Nanded,Ardhapur,Marathwada,tur,2023,6,0.242,0.069,0.988,0.0,32.5
Nanded,Ardhapur,Marathwada,tur,2023,7,0.332,0.438,0.584,0.0,43.2
Nanded,Ardhapur,Marathwada,tur,2023,8,0.275,0.064,0.301,0.0,20.3
Nanded,Ardhapur,Marathwada,tur,2023,9,0.489,0.286,0.221,0.0,29.0
Nanded,Ardhapur,Marathwada,tur,2023,10,0.431,0.316,0.355,0.0,35.6
Nanded,Ardhapur,Marathwada,tur,2023,11,0.179,0.055,0.338,0.0,8.2
Nanded,Ardhapur,Marathwada,tur,2023,12,0.384,0.028,0.615,0.0,27.9
Nanded,Ardhapur,Marathwada,tur,2024,1,0.335,0.181,0.755,0.3,44.9
Nanded,Ardhapur,Marathwada,tur,2024,2,0.358,0.154,0.991,0.6,69.0
Nanded,Ardhapur,Marathwada,tur,2024,3,0.101,0.015,0.804,1.0,47.7
Nanded,Ardhapur,Marathwada,tur,2024,4,0.221,0.0,0.928,1.0,48.1
Nanded,Ardhapur,Marathwada,tur,2024,5,0.29,0.242,1.0,1.0,73.0
Nanded,Ardhapur,Marathwada,tur,2024,6,0.582,0.071,1.0,0.0,55.3
Nanded,Ardhapur,Marathwada,tur,2024,7,0.507,0.333,0.788,0.0,39.3
Nanded,Ardhapur,Marathwada,tur,2024,8,0.763,0.413,0.595,0.0,45.8
Nanded,Ardhapur,Marathwada,tur,2024,9,0.0,0.337,0.0,0.0,2.3
Nanded,Ardhapur,Marathwada,tur,2024,10,0.386,0.146,0.428,0.0,27.6
Nanded,Ardhapur,Marathwada,tur,2024,11,0.46,0.256,0.588,0.0,39.9
Nanded,Ardhapur,Marathwada,tur,2024,12,0.098,0.216,0.532,0.0,19.5
Nanded,Ardhapur,Marathwada,tur,2025,1,0.067,0.174,0.59,0.3,33.6
Nanded,Ardhapur,Marathwada,tur,2025,2,0.398,0.0,1.0,0.6,58.5
Nanded,Ardhapur,Marathwada,tur,2025,3,0.394,0.056,1.0,1.0,63.2
Nanded,Ardhapur,Marathwada,tur,2025,4,0.231,0.112,1.0,1.0,54.3
Nanded,Ardhapur,Marathwada,tur,2025,5,0.0,0.767,0.965,1.0,79.5
Nanded,Ardhapur,Marathwada,tur,2025,6,0.668,0.0,1.0,0.0,45.6
Nanded,Ardhapur,Marathwada,tur,2025,7,0.217,0.0,0.717,0.0,20.9
Nanded,Ardhapur,Marathwada,tur,2025,8,0.155,0.232,0.287,0.0,18.7
Nanded,Ardhapur,Marathwada,tur,2025,9,0.575,0.273,0.45,0.0,40.7
Nanded,Ardhapur,Marathwada,tur,2025,10,0.0,0.392,0.046,0.0,18.2
Nanded,Ardhapur,Marathwada,tur,2025,11,0.31,0.322,0.43,0.0,29.7
Nanded,Ardhapur,Marathwada,tur,2025,12,0.06,0.06,0.376,0.0,12.6
Nanded,Bhokar,Marathwada,cotton,2023,1,0.347,0.151,0.913,1.0,70.0
Nanded,Bhokar,Marathwada,cotton,2023,2,0.443,0.248,0.995,1.0,75.5
Nanded,Bhokar,Marathwada,cotton,2023,3,0.369,0.105,1.0,1.0,73.6
Nanded,Bhokar,Marathwada,cotton,2023,4,0.127,0.0,0.885,0.0,17.1
Nanded,Bhokar,Marathwada,cotton,2023,5,0.229,0.036,1.0,0.0,43.0
Nanded,Bhokar,Marathwada,cotton,2023,6,0.431,0.254,0.992,0.0,44.4
Nanded,Bhokar,Marathwada,cotton,2023,7,0.725,0.256,0.876,0.0,53.7
Nanded,Bhokar,Marathwada,cotton,2023,8,0.567,0.199,0.477,0.0,35.2
Nanded,Bhokar,Marathwada,cotton,2023,9,0.964,0.251,0.853,0.0,65.2
Nanded,Bhokar,Marathwada,cotton,2023,10,0.291,0.106,0.169,0.0,16.8
Nanded,Bhokar,Marathwada,cotton,2023,11,0.603,0.135,0.731,0.3,52.5
Nanded,Bhokar,Marathwada,cotton,2023,12,0.591,0.0,0.877,0.6,64.6
Nanded,Bhokar,Marathwada,cotton,2024,1,0.583,0.06,0.974,1.0,87.8
Nanded,Bhokar,Marathwada,cotton,2024,2,0.1,0.222,0.853,1.0,51.9
Nanded,Bhokar,Marathwada,cotton,2024,3,0.333,0.137,1.0,1.0,67.3
Nanded,Bhokar,Marathwada,cotton,2024,4,0.17,0.229,1.0,0.0,31.6
Nanded,Bhokar,Marathwada,cotton,2024,5,0.121,0.465,1.0,0.0,42.3
Nanded,Bhokar,Marathwada,cotton,2024,6,0.0,0.156,0.943,0.0,30.6
Nanded,Bhokar,Marathwada,cotton,2024,7,0.0,0.256,0.399,0.0,16.7
Nanded,Bhokar,Marathwada,cotton,2024,8,0.0,0.0,0.047,0.0,0.0
Nanded,Bhokar,Marathwada,cotton,2024,9,0.09,0.136,0.039,0.0,2.0
Nanded,Bhokar,Marathwada,cotton,2024,10,0.16,0.0,0.142,0.0,5.8
Nanded,Bhokar,Marathwada,cotton,2024,11,0.156,0.558,0.441,0.3,40.8
Nanded,Bhokar,Marathwada,cotton,2024,12,0.196,0.284,0.636,0.6,51.5
Nanded,Bhokar,Marathwada,cotton,2025,1,0.418,0.0,0.87,1.0,61.8
Nanded,Bhokar,Marathwada,cotton,2025,2,0.167,0.106,0.863,1.0,54.1
Nanded,Bhokar,Marathwada,cotton,2025,3,0.462,0.34,1.0,1.0,84.4
Nanded,Bhokar,Marathwada,cotton,2025,4,0.253,0.163,1.0,0.0,35.5
Nanded,Bhokar,Marathwada,cotton,2025,5,0.362,0.431,1.0,0.0,45.5
Nanded,Bhokar,Marathwada,cotton,2025,6,0.719,0.0,1.0,0.0,47.2
Nanded,Bhokar,Marathwada,cotton,2025,7,0.641,0.129,0.855,0.0,58.8
Nanded,Bhokar,Marathwada,cotton,2025,8,0.268,0.05,0.294,0.0,24.5
Nanded,Bhokar,Marathwada,cotton,2025,9,0.522,0.207,0.376,0.0,28.8
Nanded,Bhokar,Marathwada,cotton,2025,10,0.334,0.141,0.155,0.0,22.5
Nanded,Bhokar,Marathwada,cotton,2025,11,0.094,0.158,0.26,0.3,15.5
Nanded,Bhokar,Marathwada,cotton,2025,12,0.133,0.131,0.546,0.6,39.0
Nanded,Bhokar,Marathwada,soybean,2023,1,0.663,0.34,0.961,1.0,91.2
Nanded,Bhokar,Marathwada,soybean,2023,2,0.527,0.747,0.984,0.0,56.3
Nanded,Bhokar,Marathwada,soybean,2023,3,0.381,0.311,0.998,0.0,40.3
Nanded,Bhokar,Marathwada,soybean,2023,4,0.312,0.404,1.0,0.0,48.9
Nanded,Bhokar,Marathwada,soybean,2023,5,0.261,0.434,1.0,0.0,53.3
Nanded,Bhokar,Marathwada,soybean,2023,6,0.489,0.114,1.0,0.0,46.8
Nanded,Bhokar,Marathwada,soybean,2023,7,0.677,0.502,0.863,0.0,60.6
Nanded,Bhokar,Marathwada,soybean,2023,8,0.661,0.598,0.747,0.0,61.4
Nanded,Bhokar,Marathwada,soybean,2023,9,0.035,0.565,0.0,0.3,24.6
Nanded,Bhokar,Marathwada,soybean,2023,10,0.321,0.531,0.134,0.6,47.8
Nanded,Bhokar,Marathwada,soybean,2023,11,0.299,0.741,0.311,1.0,72.1
Nanded,Bhokar,Marathwada,soybean,2023,12,0.187,0.382,0.574,1.0,56.6
Nanded,Bhokar,Marathwada,soybean,2024,1,0.29,0.638,0.704,1.0,83.3
Nanded,Bhokar,Marathwada,soybean,2024,2,0.141,0.527,0.758,0.0,30.8
Nanded,Bhokar,Marathwada,soybean,2024,3,0.054,0.463,0.804,0.0,29.6
Nanded,Bhokar,Marathwada,soybean,2024,4,0.0,0.389,0.903,0.0,29.7
Nanded,Bhokar,Marathwada,soybean,2024,5,0.0,0.224,0.96,0.0,27.7
Nanded,Bhokar,Marathwada,soybean,2024,6,0.18,0.381,0.874,0.0,38.5
Nanded,Bhokar,Marathwada,soybean,2024,7,0.256,0.549,0.473,0.0,30.0
Nanded,Bhokar,Marathwada,soybean,2024,8,0.067,0.408,0.011,0.0,11.5
Nanded,Bhokar,Marathwada,soybean,2024,9,0.0,0.454,0.0,0.3,24.5
Nanded,Bhokar,Marathwada,soybean,2024,10,0.05,0.338,0.069,0.6,24.8
Nanded,Bhokar,Marathwada,soybean,2024,11,0.521,0.551,0.603,1.0,85.6
Nanded,Bhokar,Marathwada,soybean,2024,12,0.133,0.632,0.527,1.0,64.6
Nanded,Bhokar,Marathwada,soybean,2025,1,0.195,0.56,0.738,1.0,78.6
Nanded,Bhokar,Marathwada,soybean,2025,2,0.42,0.34,1.0,0.0,47.5
Nanded,Bhokar,Marathwada,soybean,2025,3,0.078,0.383,0.977,0.0,33.4
Nanded,Bhokar,Marathwada,soybean,2025,4,0.201,0.504,1.0,0.0,39.9
Nanded,Bhokar,Marathwada,soybean,2025,5,0.446,0.556,1.0,0.0,52.1
Nanded,Bhokar,Marathwada,soybean,2025,6,0.027,0.167,0.78,0.0,26.8
Nanded,Bhokar,Marathwada,soybean,2025,7,0.247,0.748,0.551,0.0,42.3
Nanded,Bhokar,Marathwada,soybean,2025,8,0.609,0.599,0.599,0.0,52.0
Nanded,Bhokar,Marathwada,soybean,2025,9,0.367,0.153,0.3,0.3,40.7
Nanded,Bhokar,Marathwada,soybean,2025,10,0.119,0.105,0.0,0.6,21.2
Nanded,Bhokar,Marathwada,soybean,2025,11,0.301,0.443,0.396,1.0,69.4
Nanded,Bhokar,Marathwada,soybean,2025,12,0.168,0.602,0.504,1.0,60.8
Nanded,Bhokar,Marathwada,tur,2023,1,0.55,0.008,0.82,0.3,45.1
Nanded,Bhokar,Marathwada,tur,2023,2,0.261,0.345,0.818,0.6,55.6
Nanded,Bhokar,Marathwada,tur,2023,3,0.27,0.179,1.0,1.0,68.8
Nanded,Bhokar,Marathwada,tur,2023,4,0.306,0.111,1.0,1.0,62.0
Nanded,Bhokar,Marathwada,tur,2023,5,0.352,0.027,1.0,1.0,68.7
Nanded,Bhokar,Marathwada,tur,2023,6,0.33,0.0,0.878,0.0,37.3
Nanded,Bhokar,Marathwada,tur,2023,7,0.836,0.313,0.908,0.0,68.1
Nanded,Bhokar,Marathwada,tur,2023,8,0.494,0.039,0.617,0.0,33.8
Nanded,Bhokar,Marathwada,tur,2023,9,0.305,0.085,0.182,0.0,23.4
Nanded,Bhokar,Marathwada,tur,2023,10,0.13,0.23,0.176,0.0,12.0
Nanded,Bhokar,Marathwada,tur,2023,11,0.52,0.077,0.676,0.0,38.7
Nanded,Bhokar,Marathwada,tur,2023,12,0.483,0.129,0.704,0.0,36.7
Nanded,Bhokar,Marathwada,tur,2024,1,0.259,0.355,0.609,0.3,40.4
Nanded,Bhokar,Marathwada,tur,2024,2,0.287,0.149,0.97,0.6,50.5
Nanded,Bhokar,Marathwada,tur,2024,3,0.286,0.089,1.0,1.0,48.2
Nanded,Bhokar,Marathwada,tur,2024,4,0.511,0.513,1.0,1.0,90.3
Nanded,Bhokar,Marathwada,tur,2024,5,0.087,0.0,0.952,1.0,50.3
Nanded,Bhokar,Marathwada,tur,2024,6,0.493,0.375,1.0,0.0,50.0
Nanded,Bhokar,Marathwada,tur,2024,7,0.704,0.39,1.0,0.0,66.8
Nanded,Bhokar,Marathwada,tur,2024,8,0.415,0.179,0.402,0.0,30.9
Nanded,Bhokar,Marathwada,tur,2024,9,0.674,0.076,0.497,0.0,34.0
Nanded,Bhokar,Marathwada,tur,2024,10,0.261,0.205,0.114,0.0,17.0
Nanded,Bhokar,Marathwada,tur,2024,11,0.247,0.475,0.467,0.0,30.1
Nanded,Bhokar,Marathwada,tur,2024,12,0.0,0.187,0.566,0.0,16.2
Nanded,Bhokar,Marathwada,tur,2025,1,0.096,0.081,0.823,0.3,28.3
Nanded,Bhokar,Marathwada,tur,2025,2,0.119,0.6,0.704,0.6,59.4
Nanded,Bhokar,Marathwada,tur,2025,3,0.063,0.194,0.99,1.0,59.9
Nanded,Bhokar,Marathwada,tur,2025,4,0.403,0.041,1.0,1.0,61.5
Nanded,Bhokar,Marathwada,tur,2025,5,0.248,0.194,1.0,1.0,68.6
Nanded,Bhokar,Marathwada,tur,2025,6,0.426,0.186,1.0,0.0,52.6
Nanded,Bhokar,Marathwada,tur,2025,7,0.257,0.243,0.417,0.0,19.9
Nanded,Bhokar,Marathwada,tur,2025,8,0.427,0.312,0.352,0.0,31.9
Nanded,Bhokar,Marathwada,tur,2025,9,0.715,0.152,0.541,0.0,45.9
Nanded,Bhokar,Marathwada,tur,2025,10,0.255,0.282,0.266,0.0,21.2
Nanded,Bhokar,Marathwada,tur,2025,11,0.064,0.148,0.183,0.0,12.0
Nanded,Bhokar,Marathwada,tur,2025,12,0.319,0.0,0.674,0.0,27.5
Nanded,Umri,Marathwada,cotton,2023,1,0.375,0.153,0.774,1.0,62.3
Nanded,Umri,Marathwada,cotton,2023,2,0.454,0.0,1.0,1.0,75.9
Nanded,Umri,Marathwada,cotton,2023,3,0.494,0.335,1.0,1.0,92.1
Nanded,Umri,Marathwada,cotton,2023,4,0.385,0.341,0.914,0.0,45.5
Nanded,Umri,Marathwada,cotton,2023,5,0.229,0.111,1.0,0.0,27.5
Nanded,Umri,Marathwada,cotton,2023,6,0.498,0.151,1.0,0.0,55.9
Nanded,Umri,Marathwada,cotton,2023,7,0.86,0.033,0.705,0.0,51.6
Nanded,Umri,Marathwada,cotton,2023,8,0.268,0.044,0.39,0.0,13.8
Nanded,Umri,Marathwada,cotton,2023,9,0.816,0.0,0.607,0.0,49.7
Nanded,Umri,Marathwada,cotton,2023,10,0.367,0.337,0.394,0.0,27.6
Nanded,Umri,Marathwada,cotton,2023,11,0.528,0.169,0.714,0.3,50.9
Nanded,Umri,Marathwada,cotton,2023,12,0.651,0.392,0.889,0.6,78.8
Nanded,Umri,Marathwada,cotton,2024,1,0.234,0.375,0.687,1.0,71.5
Nanded,Umri,Marathwada,cotton,2024,2,0.243,0.061,0.85,1.0,53.6
Nanded,Umri,Marathwada,cotton,2024,3,0.531,0.398,0.962,1.0,90.2
Nanded,Umri,Marathwada,cotton,2024,4,0.512,0.122,1.0,0.0,47.5
Nanded,Umri,Marathwada,cotton,2024,5,0.354,0.474,1.0,0.0,49.9
Nanded,Umri,Marathwada,cotton,2024,6,0.594,0.296,1.0,0.0,54.5
Nanded,Umri,Marathwada,cotton,2024,7,0.432,0.0,0.634,0.0,24.7
Nanded,Umri,Marathwada,cotton,2024,8,0.18,0.342,0.25,0.0,19.6
Nanded,Umri,Marathwada,cotton,2024,9,0.51,0.361,0.426,0.0,40.9
Nanded,Umri,Marathwada,cotton,2024,10,0.189,0.25,0.05,0.0,20.4
Nanded,Umri,Marathwada,cotton,2024,11,0.124,0.155,0.193,0.3,23.7
Nanded,Umri,Marathwada,cotton,2024,12,0.34,0.201,0.69,0.6,49.6
Nanded,Umri,Marathwada,cotton,2025,1,0.452,0.033,0.94,1.0,67.5
Nanded,Umri,Marathwada,cotton,2025,2,0.333,0.24,0.928,1.0,66.5
Nanded,Umri,Marathwada,cotton,2025,3,0.588,0.201,1.0,1.0,93.3
Nanded,Umri,Marathwada,cotton,2025,4,0.204,0.126,1.0,0.0,35.7
Nanded,Umri,Marathwada,cotton,2025,5,0.49,0.222,1.0,0.0,56.8
Nanded,Umri,Marathwada,cotton,2025,6,0.474,0.311,1.0,0.0,50.7
Nanded,Umri,Marathwada,cotton,2025,7,0.752,0.431,0.934,0.0,62.2
Nanded,Umri,Marathwada,cotton,2025,8,0.954,0.274,0.912,0.0,72.9
Nanded,Umri,Marathwada,cotton,2025,9,0.664,0.569,0.535,0.0,57.9
Nanded,Umri,Marathwada,cotton,2025,10,0.444,0.266,0.407,0.0,31.2
Nanded,Umri,Marathwada,cotton,2025,11,0.453,0.07,0.648,0.3,43.2
Nanded,Umri,Marathwada,cotton,2025,12,0.572,0.212,0.867,0.6,64.4
Nanded,Umri,Marathwada,soybean,2023,1,0.643,0.719,1.0,1.0,100.0
Nanded,Umri,Marathwada,soybean,2023,2,0.315,0.629,0.907,0.0,52.2
Nanded,Umri,Marathwada,soybean,2023,3,0.351,0.267,1.0,0.0,45.8
Nanded,Umri,Marathwada,soybean,2023,4,0.427,0.526,1.0,0.0,54.4
Nanded,Umri,Marathwada,soybean,2023,5,0.689,0.541,1.0,0.0,68.2
Nanded,Umri,Marathwada,soybean,2023,6,0.599,0.801,1.0,0.0,70.0
Nanded,Umri,Marathwada,soybean,2023,7,0.899,0.663,1.0,0.0,79.1
Nanded,Umri,Marathwada,soybean,2023,8,1.0,0.806,0.978,0.0,89.5
Nanded,Umri,Marathwada,soybean,2023,9,0.646,0.546,0.556,0.3,61.8
Nanded,Umri,Marathwada,soybean,2023,10,0.371,0.811,0.345,0.6,70.2
Nanded,Umri,Marathwada,soybean,2023,11,0.396,0.366,0.519,1.0,62.5
Nanded,Umri,Marathwada,soybean,2023,12,0.572,0.448,0.919,1.0,90.0
Nanded,Umri,Marathwada,soybean,2024,1,0.482,0.46,0.842,1.0,82.2
Nanded,Umri,Marathwada,soybean,2024,2,0.669,0.468,1.0,0.0,61.2
Nanded,Umri,Marathwada,soybean,2024,3,0.312,0.491,1.0,0.0,44.4
Nanded,Umri,Marathwada,soybean,2024,4,0.534,0.484,1.0,0.0,63.3
Nanded,Umri,Marathwada,soybean,2024,5,0.497,0.575,1.0,0.0,62.0
Nanded,Umri,Marathwada,soybean,2024,6,0.864,0.666,1.0,0.0,76.0
Nanded,Umri,Marathwada,soybean,2024,7,0.689,0.762,0.891,0.0,62.3
Nanded,Umri,Marathwada,soybean,2024,8,0.923,0.382,0.805,0.0,68.9
Nanded,Umri,Marathwada,soybean,2024,9,1.0,0.683,0.798,0.3,97.3
Nanded,Umri,Marathwada,soybean,2024,10,0.618,0.336,0.643,0.6,65.9
Nanded,Umri,Marathwada,soybean,2024,11,0.604,0.03,0.724,1.0,72.2
Nanded,Umri,Marathwada,soybean,2024,12,0.683,0.452,0.979,1.0,100.0
Nanded,Umri,Marathwada,soybean,2025,1,0.282,0.377,0.772,1.0,66.6
Nanded,Umri,Marathwada,soybean,2025,2,0.27,0.765,0.907,0.0,49.5
Nanded,Umri,Marathwada,soybean,2025,3,0.163,0.515,0.982,0.0,40.5
Nanded,Umri,Marathwada,soybean,2025,4,0.186,0.514,1.0,0.0,45.4
Nanded,Umri,Marathwada,soybean,2025,5,0.235,0.618,1.0,0.0,48.9
Nanded,Umri,Marathwada,soybean,2025,6,0.715,0.786,1.0,0.0,68.0
Nanded,Umri,Marathwada,soybean,2025,7,0.352,0.378,0.623,0.0,35.4
Nanded,Umri,Marathwada,soybean,2025,8,0.363,0.328,0.363,0.0,33.0
Nanded,Umri,Marathwada,soybean,2025,9,0.201,0.372,0.225,0.3,19.4
Nanded,Umri,Marathwada,soybean,2025,10,0.4,0.538,0.318,0.6,63.6
Nanded,Umri,Marathwada,soybean,2025,11,0.054,0.059,0.369,1.0,22.2
Nanded,Umri,Marathwada,soybean,2025,12,0.224,0.592,0.612,1.0,73.7
Nanded,Umri,Marathwada,tur,2023,1,0.295,0.133,0.767,0.3,33.6
Nanded,Umri,Marathwada,tur,2023,2,0.0,0.293,0.751,0.6,44.5
Nanded,Umri,Marathwada,tur,2023,3,0.471,0.279,1.0,1.0,78.6
Nanded,Umri,Marathwada,tur,2023,4,0.315,0.392,1.0,1.0,80.7
Nanded,Umri,Marathwada,tur,2023,5,0.377,0.068,1.0,1.0,72.4
Nanded,Umri,Marathwada,tur,2023,6,0.608,0.322,1.0,0.0,55.0
Nanded,Umri,Marathwada,tur,2023,7,0.497,0.066,0.802,0.0,44.9
Nanded,Umri,Marathwada,tur,2023,8,0.772,0.323,0.678,0.0,53.2
Nanded,Umri,Marathwada,tur,2023,9,0.268,0.198,0.138,0.0,20.7
Nanded,Umri,Marathwada,tur,2023,10,0.441,0.402,0.546,0.0,36.3
Nanded,Umri,Marathwada,tur,2023,11,0.345,0.309,0.331,0.0,23.8
Nanded,Umri,Marathwada,tur,2023,12,0.246,0.151,0.716,0.0,25.8
Nanded,Umri,Marathwada,tur,2024,1,0.491,0.246,0.995,0.3,58.7
Nanded,Umri,Marathwada,tur,2024,2,0.167,0.397,0.732,0.6,42.5
Nanded,Umri,Marathwada,tur,2024,3,0.37,0.089,1.0,1.0,67.6
